sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-30-20-5;1;1;"	";-363;357;-1;70;4,494526386;0,837725639;18,63879678;94685;257365;401085;753135;"	";-1046;354;-1;101;60,90402222;4,999360085;8,208587713;313133;1143402;1875727;3332262
Instance-20-30-20-6;1;1;"	";-671;469;-1;116;21,59591699;2,287248611;10,59111596;198162;642686;1030354;1871202;"	";-1853;467;-1;173;130,6141565;11,24830866;8,611860277;610868;2354921;3890943;6856732
Instance-20-30-20-7;1;0;"	";-332;468;-1;85;19,58506417;0,992673635;5,068523783;102713;274945;424047;801705;"	";;;;;;;;;;;
Instance-20-30-20-8;1;0;"	";-349;431;-1;76;29,93583322;0,906702042;3,028818457;98067;259414;400850;758331;"	";;;;;;;;;;;
Instance-20-30-20-9;1;0;"	";-474;546;-1;149;32,25399685;1,689444304;5,237937833;151192;451124;709434;1311750;"	";;;;;;;;;;;
Instance-20-35-20-0;1;1;"	";-370;450;-1;95;4,643476725;0,710767031;15,30678569;95110;242203;369498;706811;"	";-1465;435;-1;134;43,42775512;5,696131468;13,11633874;418368;1544758;2505014;4468140
Instance-20-35-20-1;1;1;"	";-365;435;-1;112;5,468201637;0,772744894;14,13160935;91272;227321;346561;665154;"	";-1805;435;-1;184;75,55241847;8,207216501;10,86294346;518725;1944478;3148512;5611715
Instance-20-35-20-2;1;0;"	";-767;633;-1;225;35,33824086;2,148293495;6,079231571;203138;612880;959314;1775332;"	";;;;;;;;;;;
Instance-20-35-20-3;1;0;"	";-725;555;-1;131;116,599551;1,949358225;1,67184025;183473;549092;854406;1586971;"	";;;;;;;;;;;
Instance-20-35-20-4;1;0;"	";-465;535;-1;157;47,12594843;1,525497913;3,237065702;139731;411196;644367;1195294;"	";;;;;;;;;;;
Instance-20-35-20-5;1;1;"	";-225;395;-1;56;1,738589764;0,46384716;26,679506;62683;138985;209185;410853;"	";-731;389;-1;75;14,7232976;2,964426041;20,13425336;197217;662514;1062681;1922412
Instance-20-35-20-6;1;0;"	";-391;529;-1;139;22,94690156;1,266582966;5,519625221;121872;351667;553272;1026811;"	";;;;;;;;;;;
Instance-20-35-20-7;1;0;"	";-332;488;-1;102;10,60968494;0,834725142;7,867577086;96466;251768;387932;736166;"	";;;;;;;;;;;
Instance-20-35-20-8;1;0;"	";-216;444;-1;97;4,37212944;0,525826931;12,02679239;66584;155169;237132;458885;"	";;;;;;;;;;;
Instance-20-35-20-9;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-40-20-0;1;0;"	";-183;697;-1;217;60,89892387;0,722881794;1,187018995;83999;192769;287949;564717;"	";;;;;;;;;;;
Instance-20-40-20-1;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-40-20-2;1;0;"	";-396;624;-1;173;20,82748365;1,059279442;5,085969383;114299;290481;440628;845408;"	";;;;;;;;;;;
Instance-20-40-20-3;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-40-20-4;1;0;"	";-474;786;-1;262;170,1000488;1,950358868;1,146595125;171038;511220;795688;1477946;"	";;;;;;;;;;;
Instance-20-40-20-5;1;0;"	";-244;536;-1;125;25,31646109;0,600802422;2,37316906;74742;166718;250107;491567;"	";;;;;;;;;;;
Instance-20-40-20-6;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-40-20-7;1;0;"	";-293;507;-1;173;103,9543002;0,769252539;0,739991071;85848;210376;316779;613003;"	";;;;;;;;;;;
Instance-20-40-20-8;1;1;"	";-336;444;-1;81;8,496205091;0,746753216;8,789256;84769;215646;331322;631737;"	";-1180;440;-1;119;253,2847631;5,183346272;2,046450094;319649;1150030;1850534;3320213
Instance-20-40-20-9;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-45-20-0;1;0;"	";-249;571;-1;116;22,07910323;0,538822412;2,440418014;68242;142681;212172;423095;"	";;;;;;;;;;;
Instance-20-45-20-1;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-45-20-2;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-45-20-3;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-45-20-4;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-45-20-5;1;0;"	";-285;415;-1;119;128,0109975;0,464847326;0,363130774;61240;129459;193467;384166;"	";;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
;;0;;;;;;;;;;;;;;;;;;;;;;;;
