Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;32;32;22;0;2;1;17.7223000000013;527;1;1;10;0;55;
;32;32;22;0;3;1;7.40370000000257;432;1;1;8;0;45;
;32;32;22;0;4;1;8.43690000000061;520;1;1;4;0;51;
;32;32;22;0;5;1;16.5797999999995;600;1;1;8;0;48;
;32;32;22;0;6;1;17.4223999999995;415;1;1;10;0;37;
;32;32;22;0;7;1;10.9678000000022;449;1;1;6;0;44;
;32;32;22;0;8;1;10.3375999999989;467;1;1;10;0;49;
;32;32;22;0;9;1;7.69470000000001;409;3;3;5;2;44;
;32;32;24;0;0;1;13.2983000000022;484;1;1;15;0;34;
;32;32;24;0;1;1;10.1641000000018;453;1;1;9;0;31;
;32;32;24;0;2;1;27.4739000000009;547;1;1;13;0;47;
;32;32;24;0;3;1;9.24279999999999;456;1;1;9;0;35;
;32;32;24;0;4;1;11.0756999999976;518;1;1;8;0;48;
;32;32;24;0;5;1;17.3292999999976;444;1;1;11;0;42;
;32;32;24;0;6;1;10.5443999999989;403;1;1;9;0;38;
;32;32;24;0;7;1;25.5067000000017;535;1;1;13;0;44;
;32;32;24;0;8;1;20.1012999999984;471;1;1;16;0;38;
;32;32;24;0;9;1;15.6954000000005;565;1;1;9;0;50;
;32;32;26;0;0;1;22.8599000000031;634;1;1;12;0;53;
;32;32;26;0;1;1;8.85440000000017;554;1;1;5;0;41;
;32;32;26;0;2;1;21.3127000000022;549;1;1;12;0;43;
;32;32;26;0;3;1;24.5823000000019;579;1;1;15;0;49;
;32;32;26;0;4;1;9.65910000000076;563;1;1;6;0;38;
;32;32;26;0;5;1;10.5479000000014;547;1;1;11;0;44;
;32;32;26;0;6;1;17.4999000000025;507;1;1;13;0;42;
;32;32;26;0;7;1;62.768799999998;577;12;25;31;1;54;
;32;32;26;0;8;1;923.683699999998;594;67;132;94;1;44;
;32;32;26;0;9;1;830.685799999999;642;114;221;164;2;57;
;32;32;28;0;0;1;18.8798999999999;525;1;1;13;0;39;
;32;32;28;0;1;1;798.457300000002;628;67;132;94;1;55;
;32;32;28;0;2;1;19.5388000000021;586;1;1;13;0;38;
;32;32;28;0;3;1;22.1489999999976;567;1;1;15;0;43;
;32;32;28;0;4;1;21.9881000000023;617;1;1;16;0;37;
;32;32;28;0;5;1;19.3411999999989;601;1;1;13;0;38;
;32;32;28;0;6;1;35.7524000000012;642;1;1;19;0;54;
;32;32;28;0;7;1;36.7550999999985;725;1;1;18;0;45;
;32;32;28;0;8;1;2837.4119;553;78;153;125;2;39;
;32;32;28;0;9;1;22.892399999997;618;1;1;13;0;48;
;32;32;30;0;0;1;19.0132000000012;534;1;1;16;0;36;
;32;32;30;0;1;1;33.6314000000057;664;1;1;19;0;49;
;32;32;30;0;2;1;24.287900000003;689;1;1;14;0;37;
;32;32;30;0;3;1;2080.9227;690;72;142;103;2;53;
;32;32;30;0;4;1;454.863000000005;655;67;132;101;1;47;
;32;32;30;0;5;1;23.5998000000036;670;1;1;13;0;49;
;32;32;30;0;6;1;36.252800000002;715;1;1;17;0;49;
;32;32;30;0;7;1;22.5135999999984;662;1;1;15;0;39;
;32;32;30;0;8;1;35.0887999999977;690;1;1;20;0;44;
;32;32;30;0;9;1;20.4587000000029;570;1;1;16;0;49;
;32;32;32;0;0;1;35.4680000000008;714;1;1;21;0;52;
;32;32;32;0;1;1;33.6256999999969;727;3;5;19;2;47;
;32;32;32;0;2;1;700.050199999998;805;68;133;107;1;44;
;32;32;32;0;3;1;41.6811999999991;647;5;5;27;2;48;
;32;32;32;0;4;1;566.275500000003;726;87;172;122;2;46;
;32;32;32;0;5;1;24.3762999999963;648;1;1;19;0;43;
;32;32;32;0;6;1;593.228300000002;673;76;150;117;1;43;
;32;32;32;0;7;1;19.2370999999985;691;1;1;12;0;53;
;32;32;32;0;8;1;32.9338999999964;612;1;1;20;0;48;
;32;32;32;0;9;1;127.8246;708;23;45;49;2;47;
;32;32;34;0;0;1;650.936000000002;643;75;148;118;2;38;
;32;32;34;0;1;1;661.284499999994;660;150;294;269;2;41;
;32;32;34;0;2;1;51.7338000000018;814;1;1;25;0;55;
;32;32;34;0;3;1;33.5012000000061;770;1;1;17;0;50;
;32;32;34;0;4;1;32.8678999999975;815;1;1;18;0;45;
;32;32;34;0;5;1;50.9320000000007;653;6;7;25;4;47;
;32;32;34;0;6;1;33.4367999999959;687;1;1;23;0;46;
;32;32;34;0;7;1;36.6111000000019;688;3;7;21;1;48;
;32;32;34;0;8;1;37.0067000000054;695;1;1;21;0;53;
;32;32;34;0;9;1;480.1774;694;67;132;124;1;45;
;32;32;36;0;0;1;553.896799999995;686;95;186;160;1;46;
;32;32;36;0;1;1;481.994000000006;836;71;140;121;1;47;
;32;32;36;0;2;1;34.8094000000056;681;3;3;22;2;43;
;32;32;36;0;3;1;23.7295999999988;776;1;1;15;0;52;
;32;32;36;0;4;1;37.8712000000014;859;1;1;19;0;53;
;32;32;36;0;5;1;37.2373000000007;781;1;1;24;0;46;
;32;32;36;0;6;1;33.362000000001;760;2;2;19;0;55;
;32;32;36;0;7;1;28.7741999999998;705;1;1;18;0;44;
;32;32;36;0;8;1;693.338500000005;703;92;182;126;2;43;
;32;32;36;0;9;1;816.293799999999;854;72;138;170;1;48;
;32;32;38;0;0;1;36.873900000006;738;1;1;22;0;48;
;32;32;38;0;1;1;317.771499999995;703;67;132;111;1;45;
;32;32;38;0;2;1;433.5193;898;50;89;95;3;56;
;32;32;38;0;3;1;307.2281;697;72;138;125;1;34;
;32;32;38;0;4;1;304.741999999998;844;53;105;92;3;53;
;32;32;38;0;5;1;528.658199999998;867;69;136;119;1;45;
;32;32;38;0;6;1;979.352800000001;842;68;134;121;1;46;
;32;32;38;0;7;1;36.6175999999978;749;2;3;24;2;45;
;32;32;38;0;8;1;37.1049000000057;766;1;1;26;0;44;
;32;32;38;0;9;1;37.8136999999988;835;6;9;21;2;53;
;32;32;40;0;0;1;248602.0736;813;144;262;201;1;39;
;32;32;40;0;1;1;48.5752000000211;856;2;2;26;0;47;
;32;32;40;0;2;1;57.3565999999992;909;1;1;28;0;55;
;32;32;40;0;3;1;95.6476999999722;794;14;23;41;3;42;
;32;32;40;0;4;1;445.128700000001;872;71;136;128;3;47;
;32;32;40;0;5;1;941.588400000008;944;82;149;150;1;44;
;32;32;40;0;6;1;37.7547999999952;747;2;2;22;0;41;
;32;32;40;0;7;1;55.101100000029;866;1;1;33;0;47;
;32;32;40;0;8;1;39.9507000000449;863;1;1;25;0;38;
;32;32;40;0;9;1;36.9985999999917;712;2;3;28;1;49;
;32;32;42;0;0;1;1995.02529999998;893;264;518;397;5;56;
;32;32;42;0;1;1;332.020100000023;937;67;132;105;1;44;
;32;32;42;0;2;1;53.6716000000015;927;1;1;26;0;52;
;32;32;42;0;3;1;69.4380000000237;960;4;6;36;1;52;
;32;32;42;0;4;1;14949.7899;856;76;150;162;1;46;
;32;32;42;0;5;1;1246.73800000001;873;192;381;343;2;54;
;32;32;42;0;6;1;1667.48089999997;842;136;266;221;2;48;
;32;32;42;0;7;1;87.366800000018;832;11;16;41;4;41;
;32;32;42;0;8;1;1963.66949999996;813;210;408;295;5;38;
;32;32;42;0;9;1;2064.87790000002;960;272;446;430;5;38;
;32;32;44;0;0;1;189492.0672;936;492;889;649;5;41;
;32;32;44;0;1;1;8255.23860000004;1006;133;263;205;2;49;
;32;32;44;0;2;1;1928.14299999992;859;173;322;316;2;45;
;32;32;44;0;3;1;654.46530000004;880;68;133;131;1;45;
;32;32;44;0;4;1;146.420599999954;962;13;18;46;0;45;
;32;32;44;0;5;1;88.9897999999812;925;12;18;43;3;55;
;32;32;44;0;6;1;165.311800000025;879;14;27;51;1;49;
;32;32;44;0;7;1;295.740299999947;954;10;11;43;2;46;
;32;32;44;0;8;1;47.390699999989;932;1;1;25;0;44;
;32;32;44;0;9;1;1163.52150000003;897;74;144;120;2;45;
;32;32;46;0;0;1;91.7693000000436;967;9;17;44;1;45;
;32;32;46;0;1;1;911.711699999985;992;89;156;165;1;41;
;32;32;46;0;2;1;73.3899999998976;946;6;10;38;1;47;
;32;32;46;0;3;1;69.1692000000039;992;1;1;36;0;49;
;32;32;46;0;4;1;2016.83959999995;1157;156;294;260;4;50;
;32;32;46;0;5;1;75.8204000000842;1003;6;11;42;1;48;
;32;32;46;0;6;1;2380.46389999997;1009;303;559;527;3;45;
;32;32;46;0;7;1;886.377099999925;973;68;134;111;1;50;
;32;32;46;0;8;1;104.988199999905;935;7;8;43;4;51;
;32;32;46;0;9;1;191.583900000085;1071;22;42;61;1;45;
;32;32;48;0;0;1;1068.04359999998;1042;98;170;159;7;41;
;32;32;48;0;1;1;1534.5686;1115;105;205;162;2;43;
;32;32;48;0;2;0;300003.5468;-2;248;478;421;3;-1;
;32;32;48;0;3;1;6862.85210000002;1114;289;564;477;4;49;
;32;32;48;0;4;1;139.390999999945;988;17;23;45;5;47;
;32;32;48;0;5;1;1115.84759999998;970;136;241;240;2;47;
;32;32;48;0;6;1;1480.34699999995;1061;72;137;134;3;52;
;32;32;48;0;7;1;50.6299000000581;956;2;2;32;0;47;
;32;32;48;0;8;1;1029.38;1056;87;171;217;3;48;
;32;32;48;0;9;1;559.760400000028;952;106;212;185;2;48;
;32;32;50;0;0;1;709.920999999973;1229;68;134;129;1;47;
;32;32;50;0;1;1;69.2710000000661;1071;2;2;32;0;55;
;32;32;50;0;2;1;73.6096999999136;1008;3;5;40;0;40;
;32;32;50;0;3;1;57.451699999976;1034;1;1;33;0;41;
;32;32;50;0;4;1;704.362199999974;1021;108;210;245;2;45;
;32;32;50;0;5;1;3307.10180000006;1043;269;517;469;4;46;
;32;32;50;0;6;1;2226.41560000007;1151;231;455;365;3;52;
;32;32;50;0;7;1;522.873099999968;1124;69;134;137;1;49;
;32;32;50;0;8;1;790.076699999976;1075;75;141;162;1;57;
;32;32;50;0;9;1;512.050499999896;1016;36;66;95;2;39;
;32;32;52;0;0;1;410.951000000001;1231;60;119;109;1;51;
;32;32;52;0;1;1;2775.66960000002;1123;226;430;435;3;44;
;32;32;52;0;2;1;92.0065000000177;1065;5;7;47;0;46;
;32;32;52;0;3;1;978.101900000009;1080;67;132;150;1;40;
;32;32;52;0;4;1;673.154800000018;1175;68;134;145;1;49;
;32;32;52;0;5;1;76.6513999999734;1077;1;1;41;0;51;
;32;32;52;0;6;1;625.978600000031;1009;69;136;139;1;53;
;32;32;52;0;7;1;621.269300000044;1224;68;134;149;1;45;
;32;32;52;0;8;1;1721.59790000005;1213;141;253;235;3;59;
;32;32;52;0;9;1;1705.4828;1034;147;287;241;3;48;
;32;32;54;0;0;1;28091.1055000001;1179;88;156;153;5;53;
;32;32;54;0;1;1;1359.77720000001;1105;140;274;256;3;55;
;32;32;54;0;2;1;842.327099999995;1099;95;177;172;2;44;
;32;32;54;0;3;1;979.506599999964;1124;76;141;155;1;46;
;32;32;54;0;4;1;1114.3297;1091;96;178;189;3;51;
;32;32;54;0;5;1;3329.43599999999;1097;313;600;533;5;49;
;32;32;54;0;6;1;2989.85729999992;1234;270;515;482;5;52;
;32;32;54;0;7;0;300002.5316;-2;278;543;473;6;-1;
;32;32;54;0;8;1;4008.88910000003;1106;416;609;602;6;50;
;32;32;54;0;9;1;1456.24729999993;1057;180;353;350;3;55;
;32;32;56;0;0;1;128191.0032;1264;447;845;830;7;47;
;32;32;56;0;1;1;85.7664000000805;1122;2;2;42;0;57;
;32;32;56;0;2;1;2252.99659999995;1220;200;359;372;2;60;
;32;32;56;0;3;1;2241.49869999988;1178;225;437;430;3;39;
;32;32;56;0;4;1;16238.0891000002;1221;245;459;401;3;49;
;32;32;56;0;5;1;90.1932999999262;1307;1;1;37;0;53;
;32;32;56;0;6;1;130.212899999926;1196;9;12;53;5;43;
;32;32;56;0;7;1;75.6029000000563;1087;3;4;47;1;47;
;32;32;56;0;8;1;35757.4309;1216;135;266;270;2;45;
;32;32;56;0;9;1;611.021200000076;1128;79;151;176;1;50;
;32;32;58;0;0;1;777.383099999977;1180;52;102;142;2;48;
;32;32;58;0;1;0;300006.4898;-2;332;642;531;2;-1;
;32;32;58;0;2;1;1097.90039999993;1168;186;353;323;2;43;
;32;32;58;0;3;1;736.950300000142;1296;82;150;177;5;43;
;32;32;58;0;4;1;868.510400000028;1251;104;201;219;3;51;
;32;32;58;0;5;1;1041.8602;1233;84;158;172;1;43;
;32;32;58;0;6;1;258.231200000038;1267;27;49;70;1;51;
;32;32;58;0;7;1;617.621999999974;1217;82;157;209;2;46;
;32;32;58;0;8;1;3425.64850000013;1317;311;568;584;5;45;
;32;32;58;0;9;1;1442.46600000001;1176;67;132;149;1;41;
;32;32;60;0;0;1;721.097999999998;1352;76;142;170;3;43;
;32;32;60;0;1;1;17756.8393000001;1406;290;557;528;4;48;
;32;32;60;0;2;1;3003.07410000009;1359;201;398;389;3;53;
;32;32;60;0;3;1;105.721499999985;1427;1;1;46;0;51;
;32;32;60;0;4;1;685.88469999982;1369;52;93;145;2;50;
;32;32;60;0;5;1;9937.65220000013;1297;164;311;326;4;48;
;32;32;60;0;6;0;300003.2355;-2;137;267;275;1;-1;
;32;32;60;0;7;1;247268.6116;1306;473;749;714;3;49;
;32;32;60;0;8;1;3218.88599999994;1336;275;525;477;4;55;
;32;32;60;0;9;1;889.80560000008;1281;75;140;169;3;49;
;32;32;62;0;0;1;1546.15889999969;1305;155;304;326;2;46;
;32;32;62;0;1;1;1739.0549999997;1250;143;237;259;6;46;
;32;32;62;0;2;1;54519.6274000001;1424;294;561;537;8;52;
;32;32;62;0;3;1;93.9135999996215;1277;2;2;36;0;43;
;32;32;62;0;4;1;5841.37539999979;1339;388;733;716;4;42;
;32;32;62;0;5;1;1018.95879999967;1079;105;197;187;5;38;
;32;32;62;0;6;1;33140.1812;1294;291;539;541;3;41;
;32;32;62;0;7;1;663.448599999771;1241;77;152;180;1;45;
;32;32;62;0;8;1;1784.00799999991;1330;178;347;338;2;52;
;32;32;62;0;9;1;16406.2037;1296;287;559;498;4;46;
;32;32;64;0;0;1;184.632799999788;1190;19;23;72;6;42;
;32;32;64;0;1;1;1743.35240000021;1339;165;256;374;2;50;
;32;32;64;0;2;1;2795.05419999966;1352;258;509;522;4;51;
;32;32;64;0;3;1;2500.45790000027;1307;238;381;413;6;45;
;32;32;64;0;4;1;2801.25650000013;1256;104;170;199;5;48;
;32;32;64;0;5;1;1802.3983;1253;163;311;376;6;41;
;32;32;64;0;6;1;112031.731;1496;314;618;631;4;51;
;32;32;64;0;7;1;617.417200000025;1334;85;166;194;2;44;
;32;32;64;0;8;1;726.595399999991;1255;73;140;181;1;50;
;32;32;64;0;9;1;1466.76659999974;1418;85;152;181;5;53;
;32;32;66;0;0;1;2839.98039999977;1456;318;588;581;5;48;
;32;32;66;0;1;1;388.390099999961;1440;27;52;78;1;45;
;32;32;66;0;2;1;2421.83669999987;1503;221;432;431;3;49;
;32;32;66;0;3;1;749.932399999816;1416;60;72;117;3;52;
;32;32;66;0;4;1;123.301800000016;1430;4;4;52;2;47;
;32;32;66;0;5;1;8620.9049999998;1482;175;334;343;3;51;
;32;32;66;0;6;1;1631.54829999991;1411;140;273;289;2;48;
;32;32;66;0;7;1;2639.1847000001;1381;187;323;347;2;48;
;32;32;66;0;8;1;2473.7043999997;1331;195;346;395;4;54;
;32;32;66;0;9;1;2290.50790000008;1455;146;277;298;4;46;
;32;32;68;0;0;1;1172.78319999995;1455;133;242;236;2;52;
;32;32;68;0;1;0;300003.0805;-2;381;686;609;7;-1;
;32;32;68;0;2;1;4370.17109999992;1520;271;483;498;5;52;
;32;32;68;0;3;1;3161.94510000013;1409;186;321;312;4;48;
;32;32;68;0;4;1;4920.94790000003;1390;306;505;571;2;47;
;32;32;68;0;5;1;3516.88549999986;1589;279;550;559;5;47;
;32;32;68;0;6;1;820.385100000072;1363;113;204;227;1;46;
;32;32;68;0;7;1;866.738200000022;1453;90;178;203;1;52;
;32;32;68;0;8;1;1418.22450000001;1500;91;169;200;3;59;
;32;32;68;0;9;1;3846.18409999972;1422;322;613;619;5;44;
;32;32;70;0;0;1;2229.85320000025;1386;252;458;518;5;50;
;32;32;70;0;1;1;6054.59639999969;1508;475;743;921;6;53;
;32;32;70;0;2;1;3239.62360000005;1462;284;551;562;6;49;
;32;32;70;0;3;1;3085.49519999977;1380;308;549;640;6;42;
;32;32;70;0;4;0;300001.7821;-2;158;253;301;1;-1;
;32;32;70;0;5;1;2464.16639999999;1444;245;465;505;5;55;
;32;32;70;0;6;1;165078.1344;1419;467;772;971;8;46;
;32;32;70;0;7;0;300003.2314;-2;281;487;486;3;-1;
;32;32;70;0;8;1;4899.53230000008;1581;170;331;352;2;44;
;32;32;70;0;9;1;1341.83839999977;1508;92;174;209;2;45;
;32;32;72;0;0;1;3051.50200000033;1572;224;425;417;3;54;
;32;32;72;0;1;1;1538.69419999979;1527;128;208;266;4;52;
;32;32;72;0;2;1;4205.60679999972;1484;243;434;419;4;50;
;32;32;72;0;3;1;10973.6472;1577;679;1062;1089;10;51;
;32;32;72;0;4;1;1183.89679999975;1565;75;147;198;2;44;
;32;32;72;0;5;1;225.874799999874;1315;31;56;86;2;43;
;32;32;72;0;6;1;74392.0364000001;1414;81;154;207;3;48;
;32;32;72;0;7;1;826.201599999797;1458;84;146;198;3;49;
;32;32;72;0;8;0;300000.9271;-2;273;509;517;2;-1;
;32;32;72;0;9;1;5481.17480000015;1349;300;571;559;5;48;
;32;32;74;0;0;1;1300.94519999949;1573;154;299;377;2;45;
;32;32;74;0;1;1;1819.96780000068;1692;161;280;340;3;50;
;32;32;74;0;2;1;55293.6614000006;1512;514;700;748;12;51;
;32;32;74;0;3;1;2053.20239999983;1542;173;329;368;5;44;
;32;32;74;0;4;1;7921.97300000023;1518;610;991;1135;7;50;
;32;32;74;0;5;1;6647.2324000001;1442;389;675;676;4;48;
;32;32;74;0;6;1;3683.25320000015;1494;317;550;632;3;44;
;32;32;74;0;7;1;4989.10360000003;1705;164;308;358;2;52;
;32;32;74;0;8;0;300002.756800001;-2;627;1051;1166;5;-1;
;32;32;74;0;9;1;815.386099999771;1659;73;144;184;3;50;
;32;32;76;0;0;1;4772.3004999999;1574;345;658;701;3;51;
;32;32;76;0;1;1;5435.2201999994;1542;429;808;837;5;49;
;32;32;76;0;2;1;11371.6573999999;1648;644;1163;1105;9;49;
;32;32;76;0;3;1;954.768199999817;1460;97;172;196;4;46;
;32;32;76;0;4;1;2557.36540000048;1606;224;412;539;3;46;
;32;32;76;0;5;1;229.356699999422;1444;12;22;72;3;49;
;32;32;76;0;6;1;1149.42970000021;1621;108;202;297;2;51;
;32;32;76;0;7;1;1242.39859999996;1566;135;230;290;3;43;
;32;32;76;0;8;1;3789.88439999986;1456;284;444;516;5;43;
;32;32;76;0;9;1;174799.8929;1663;889;1593;1557;8;46;
;32;32;78;0;0;1;50221.8964999998;1695;285;462;514;5;53;
;32;32;78;0;1;1;2656.06140000001;1635;183;354;434;5;55;
;32;32;78;0;2;1;2532.1325999992;1658;226;338;419;5;55;
;32;32;78;0;3;1;3270.16000000015;1654;241;461;554;5;50;
;32;32;78;0;4;1;17127.0536000002;1724;436;788;840;5;54;
;32;32;78;0;5;0;300001.7836;-2;683;1284;1143;6;-1;
