Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;EPEA*/SIC Success;EPEA*/SIC Runtime;EPEA*/SIC Solution Cost;EPEA*/SIC Expanded;EPEA*/SIC Generated;EPEA*/SIC Reopened;EPEA*/SIC BPMX boosts;EPEA*/SIC Closed List Hits;EPEA*/SIC Reopened With Old H;EPEA*/SIC H Updated From Other Area;EPEA*/SIC Max expansion delay;EPEA*/SIC Quick Insertions;EPEA*/SIC Quick Insertions Cancelled;EPEA*/SIC Expanded Full States;EPEA*/SIC Solution Depth;Makespan;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;8;8;16;0;7;1;139.032300000079;69;216;267;0;0;464;0;0;187;121;49;216;0;13;1;4.24800000013784;69;3;5;10;0;13;
;8;8;16;0;8;1;100444.0467;87;38775;38260;0;0;779609;0;0;37420;29821;6134;38250;1;10;1;11.0810000002384;87;8;15;23;1;10;
;8;8;16;0;9;0;300009.0328;-2;150838;118349;0;0;267147;0;0;147667;21948;96328;118349;5;-1;1;143.75699999975;82;117;187;189;7;10;
;8;8;18;0;0;0;300004.2374;-2;36970;31969;0;0;0;0;0;36968;29376;0;31969;2;-1;1;129.248399999924;96;106;183;182;4;11;
;8;8;18;0;1;0;300008.6704;-2;2530;1729;0;0;0;0;0;2528;0;0;1729;1;-1;1;13.000500000082;104;9;17;28;3;13;
;8;8;18;0;2;0;300003.5701;-2;53082;64546;0;0;1030439;0;0;52955;33136;19889;53080;2;-1;0;300000.6655;-2;792;1098;969;5;-1;
;8;8;18;0;3;0;300006.501499999;-2;139042;127627;0;0;2859945;0;0;138902;100595;26641;127616;2;-1;1;533.282699999399;93;411;703;626;5;12;
;8;8;18;0;4;0;300005.8755;-2;116727;107875;0;0;836662;0;0;113684;66676;20718;107875;1;-1;1;131.207100000232;113;67;112;114;4;12;
;8;8;18;0;5;0;300005.7077;-2;12359;8461;0;0;0;0;0;12346;7812;0;8461;2;-1;0;300000.919600001;-1;929;1518;1290;-1;-1;
;8;8;18;0;6;0;300005.5405;-2;61815;48352;0;0;1093251;0;0;61084;15976;30055;48352;3;-1;1;176.855600000359;94;148;219;217;7;10;
;8;8;18;0;7;0;300002.4546;-2;16350;14497;0;0;261640;0;0;16348;12928;0;14497;1;-1;1;19.0696000000462;91;16;26;36;3;14;
;8;8;18;0;8;1;555.17949999962;97;358;1630;0;0;673;0;0;321;312;309;358;0;13;1;3.26659999974072;97;1;1;12;0;13;
;8;8;18;0;9;0;300000.5472;-2;36694;27071;0;0;609225;0;0;36461;24766;0;27071;1;-1;1;99.459099999629;110;60;79;90;4;13;
;8;8;20;0;0;1;1571.49979999941;119;462;17743;0;0;122;0;0;389;427;35;462;0;13;1;10.5880000004545;119;5;7;23;0;13;
;8;8;20;0;1;0;300008.2911;-2;34951;31942;0;0;344537;0;0;34949;19847;10510;31942;1;-1;1;24012.1987000005;119;672;996;891;9;11;
;8;8;20;0;2;1;56218.2460000003;97;20711;18150;0;0;460;0;0;17477;3824;525;18120;4;10;1;27.0707000000402;97;25;48;48;4;10;
;8;8;20;0;3;0;300002.1964;-2;64271;59695;0;0;974084;0;0;64269;52276;6650;59695;1;-1;1;161.088600000367;105;148;260;216;2;11;
;8;8;20;0;4;0;300010.4292;-2;52984;61417;0;0;917651;0;0;48385;45577;14687;49526;2;-1;1;838.842399999499;119;578;928;822;7;13;
;8;8;20;0;5;0;300000.7178;-2;39555;47481;0;0;570208;0;0;20488;44408;0;36482;1;-1;0;300001.2789;-2;845;1219;1078;9;-1;
;8;8;20;0;6;0;300007.0894;-2;77972;109343;0;0;609380;0;0;46153;55726;45936;69473;3;-1;1;126.243699999526;95;116;162;178;6;13;
;8;8;20;0;7;1;217780.1008;93;73682;67701;0;0;227981;0;0;67620;26047;41397;67674;3;11;1;82.0940000005066;93;81;148;169;3;11;
;8;8;20;0;8;0;300006.4746;-2;44887;50436;0;0;1849182;0;0;44884;29757;13190;44886;1;-1;1;76.2016000002623;95;50;73;74;5;10;
;8;8;20;0;9;0;300014.4308;-2;272934;239022;0;0;54080;0;0;271690;237293;0;239022;3;-1;0;300001.0045;-2;626;962;973;6;-1;
;8;8;22;0;0;0;300004.0427;-2;110692;90431;0;0;239842;0;0;110688;56297;23457;90431;4;-1;0;300000.6414;-2;1130;1809;1546;5;-1;
