sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-24-5;1;1;"	";313;313;-1;33;10,54454732;4,750444174;45,0511912;124619;2459664;2489018;5073301;"	";311;311;-1;31;37,40575027;16,53258562;44,19797892;238886;5793934;5851890;11884710
Instance-20-10-24-6;1;1;"	";299;299;-1;42;21,74088049;9,768800974;44,93286727;203126;4913404;4961290;10077820;"	";299;299;-1;42;66,60418868;29,91020417;44,90739211;356520;9480131;9567556;19404207
Instance-20-10-24-7;1;1;"	";381;381;-1;35;24,38501406;12,73382998;52,21990008;254344;6236343;6298034;12788721;"	";381;381;-1;35;50,28753161;26,35236931;52,40338601;266128;6585728;6650452;13502308
Instance-20-10-24-8;1;1;"	";259;259;-1;24;8,230304241;4,565505266;55,4718894;118931;2347921;2376024;4842876;"	";259;259;-1;24;18,78784728;10,20365834;54,30988548;140581;2946351;2979761;6066693
Instance-20-10-24-9;1;1;"	";339;339;-1;31;12,99874306;6,504869223;50,04229404;158201;3411667;3449294;7019162;"	";339;339;-1;31;33,56400824;16,70452881;49,76917146;215706;5091318;5143417;10450441
Instance-20-10-26-0;1;1;"	";299;299;-1;34;28,16777539;14,50125074;51,48170397;266533;7084634;7148950;14500117;"	";299;299;-1;34;58,27591586;30,2111063;51,8414955;279308;7493215;7560821;15333344
Instance-20-10-26-1;1;1;"	";331;331;-1;35;24,96182418;12,85379052;51,4937948;243123;6271933;6330799;12845855;"	";331;331;-1;35;57,59213901;29,63329601;51,45371664;294174;7892716;7964714;16151604
Instance-20-10-26-2;1;1;"	";336;336;-1;24;8,590186119;4,605491877;53,61341201;120571;2434704;2462754;5018029;"	";336;336;-1;24;19,52060652;10,47856903;53,6795259;143273;3099651;3133167;6376091
Instance-20-10-26-3;1;1;"	";325;325;-1;27;15,98476458;8,675159216;54,27142311;186391;4394856;4439466;9020713;"	";325;325;-1;27;15,98476458;8,675159216;54,27142311;186391;4394856;4439466;9020713
Instance-20-10-26-4;1;1;"	";356;356;-1;25;11,14235163;6,042021751;54,22573217;146614;3165616;3200344;6512574;"	";356;356;-1;25;23,75322127;12,7108376;53,51205824;158520;3525137;3562787;7246444
Instance-20-10-26-5;1;1;"	";368;368;-1;29;12,85978913;6,382909298;49,63463422;149904;3305626;3340895;6796425;"	";368;368;-1;29;34,97954464;16,84448361;48,15523983;211565;5213635;5264290;10689490
Instance-20-10-26-6;1;1;"	";349;349;-1;33;19,48361945;9,974733353;51,19548438;205517;4986998;5036450;10228965;"	";349;349;-1;33;46,97261739;23,69224143;50,43841018;256111;6593633;6655965;13505709
Instance-20-10-26-7;1;1;"	";353;353;-1;37;32,08149385;16,39163232;51,09373146;293089;7895228;7965928;16154245;"	";353;353;-1;37;68,42359281;35,11550069;51,32074954;318668;8709182;8786482;17814332
Instance-20-10-26-8;1;1;"	";347;347;-1;31;18,94679594;9,822783232;51,84403349;201544;4946931;4994747;10143222;"	";347;347;-1;31;43,46576548;22,38367009;51,49724121;239497;6144425;6201898;12585820
Instance-20-10-26-9;1;1;"	";388;388;-1;32;17,61523151;9,274963379;52,65308816;194297;4586887;4634049;9415233;"	";388;388;-1;32;42,76199627;21,95880985;51,35122718;244751;6176594;6236573;12657918
Instance-20-10-28-0;1;1;"	";430;430;-1;29;16,40762639;8,689154387;52,95802196;180597;4329088;4371775;8881460;"	";430;430;-1;29;38,38542891;19,91847706;51,89072423;220410;5651254;5703879;11575543
Instance-20-10-28-1;1;1;"	";355;355;-1;34;26,65727019;13,65552807;51,22628075;244593;6623317;6681704;13549614;"	";355;355;-1;34;62,78743768;32,11948085;51,15590321;299544;8491532;8564045;17355121
Instance-20-10-28-2;1;1;"	";428;428;-1;33;28,36271214;14,53124142;51,23361032;257643;7056253;7118269;14432165;"	";428;428;-1;33;61,45487475;31,15079975;50,68889958;285063;7986106;8055152;16326321
Instance-20-10-28-3;1;1;"	";368;368;-1;38;34,17880678;17,08940363;50,0000007;288340;8163065;8232203;16683608;"	";368;368;-1;38;79,91482949;39,42908716;49,33888668;357179;10504232;10591121;21452532
Instance-20-10-28-4;1;1;"	";365;365;-1;26;13,02773356;6,76178503;51,90300367;151288;3565583;3600402;7317273;"	";365;365;-1;26;31,68362427;16,55057907;52,23701345;190392;4844647;4889111;9924150
Instance-20-10-28-5;1;1;"	";427;427;-1;37;28,20676231;14,02340698;49,71647163;253691;6831016;6891943;13976650;"	";427;427;-1;37;71,06172824;34,83659101;49,02299996;336228;9632441;9714615;19683284
Instance-20-10-28-6;1;1;"	";354;354;-1;29;11,21432686;5,68913722;50,7309738;134715;3003534;3034748;6172997;"	";354;354;-1;29;36,1741538;17,9931078;49,74023136;226553;6035285;6089172;12351010
Instance-20-10-28-7;1;1;"	";464;464;-1;36;33,33308411;16,90446401;50,7137712;284912;7984450;8053000;16322362;"	";464;464;-1;36;74,09173608;37,15883112;50,15246381;326197;9390216;9469405;19185818
Instance-20-10-28-8;1;1;"	";391;391;-1;36;23,03145766;11,44225287;49,68097566;213802;5526711;5577468;11317981;"	";391;391;-1;36;64,82077193;31,70061851;48,90503084;323447;9244618;9323481;18891546
Instance-20-10-28-9;1;1;"	";355;355;-1;34;28,58963728;14,42027736;50,43882584;256836;7070668;7131804;14459308;"	";355;355;-1;34;65,15966105;33,40306115;51,26340532;298120;8470230;8541997;17310347
Instance-20-10-30-0;1;1;"	";465;465;-1;40;42,19817901;20,60825109;48,83682562;318917;9506498;9583739;19409154;"	";465;465;-1;40;101,9006271;47,68638349;46,79694799;407451;12697872;12797955;25903278
Instance-20-10-30-1;1;1;"	";387;387;-1;24;16,11072397;8,387252808;52,0600615;164363;4235921;4272856;8673140;"	";387;387;-1;24;33,91189456;17,56324792;51,79081896;178213;4715034;4755355;9648602
Instance-20-10-30-2;1;1;"	";414;414;-1;26;21,02711487;11,2293222;53,40400842;203066;5428727;5475803;11107596;"	";414;414;-1;26;21,02711487;11,2293222;53,40400842;203066;5428727;5475803;11107596
Instance-20-10-30-3;1;1;"	";429;429;-1;35;34,50969768;16,84848237;48,82245718;272827;7946201;8010638;16229666;"	";429;429;-1;35;81,74123025;39,45507884;48,26827137;331694;10072976;10152528;20557198
Instance-20-10-30-4;1;1;"	";422;422;-1;30;19,06275702;9,608853102;50,40641862;186185;4831176;4874605;9891966;"	";422;422;-1;30;50,57143855;25,02280545;49,48011401;258162;7384439;7445986;15088587
Instance-20-10-30-5;1;1;"	";367;367;-1;26;17,36631322;9,064032078;52,19318553;176255;4606437;4647130;9429822;"	";367;367;-1;26;39,07420373;20,17739224;51,63865241;204433;5594475;5642174;11441082
Instance-20-10-30-6;1;1;"	";369;369;-1;35;30,18811321;14,56023097;48,23166943;247548;7059424;7118065;14425037;"	";369;369;-1;35;77,51661396;37,69765401;48,63170885;335810;10233994;10315310;20885114
Instance-20-10-30-7;1;1;"	";454;454;-1;34;32,35440493;15,89679408;49,13332239;268840;7625409;7689946;15584195;"	";454;454;-1;34;74,15571499;36,40807676;49,09679149;312866;9216401;9292196;18821463
Instance-20-10-30-8;1;1;"	";376;376;-1;33;23,63625932;11,11735964;47,03519067;206220;5574452;5622766;11403438;"	";376;376;-1;33;69,37528038;31,44570231;45,32695528;308456;9254450;9328808;18891714
Instance-20-10-30-9;1;1;"	";375;375;-1;33;24,56595469;12,12902784;49,37332173;218596;5977984;6029163;12225743;"	";375;375;-1;33;66,02137852;32,20345306;48,77731091;306232;9108271;9181829;18596332
Instance-20-10-32-0;1;1;"	";417;417;-1;27;18,70987296;9,275962114;49,57790004;175441;4670592;4710855;9556888;"	";417;417;-1;27;48,09225082;23,42532873;48,70915445;235893;6926672;6981913;14144478
Instance-20-10-32-1;1;1;"	";452;452;-1;34;38,14650726;19,26569057;50,50446803;279897;8484638;8551220;17315755;"	";452;452;-1;34;87,98018789;43,31181574;49,22905574;342629;10881895;10964564;22189088
