sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-32-2;1;1;"	";487;487;-1;40;79,14959621;33,39025331;42,18625856;301557;13105548;13186118;26593223;"	";487;487;-1;40;233,6728115;87,87854552;37,60751837;442976;21227547;21344506;43015029
Instance-20-10-32-3;1;1;"	";438;438;-1;32;72,84952259;32,59446049;44,74217446;287703;12492791;12569756;25350250;"	";438;438;-1;32;158,5601695;69,53949213;43,85684776;319023;14301180;14386158;29006361
Instance-20-10-32-4;1;1;"	";422;422;-1;30;47,81103992;21,41153479;44,78366256;227993;9085457;9147199;18460649;"	";422;422;-1;30;120,2908726;52,78403616;43,88033359;289610;12587068;12664363;25541041
Instance-20-10-32-5;1;1;"	";357;357;-1;32;55,8785553;24,92338276;44,60276868;246962;10341125;10407384;20995471;"	";357;357;-1;32;147,253473;63,57616615;43,1746463;324889;14801691;14887812;30014392
Instance-20-10-32-6;1;1;"	";427;427;-1;33;62,68559861;27,94651604;44,58203584;262653;11339344;11408825;23010822;"	";427;427;-1;33;162,7814784;69,09528089;42,44664784;340807;15835015;15924473;32100295
Instance-20-10-32-7;1;0;"	";442;442;-1;56;70,47955179;30,35314155;43,06659276;284674;12064644;12141959;24491277;"	";;;;;;;;;;;
Instance-20-10-32-8;1;1;"	";436;436;-1;34;104,4400566;47,92922854;45,89161489;291443;12699588;12777184;25768215;"	";436;436;-1;34;208,227684;89,32010388;42,89540284;354114;16304938;16398593;33057645
Instance-20-10-32-9;1;1;"	";470;470;-1;35;59,69640946;23,35241079;39,1186187;254077;10314188;10383145;20951410;"	";470;470;-1;35;172,7034745;65,61937523;37,99539958;363138;16559708;16656480;33579326
Instance-20-10-34-0;1;1;"	";428;428;-1;40;57,92683411;22,73889804;39,25451544;239985;10096835;10161827;20498647;"	";428;428;-1;40;295,4945202;94,11516738;31,85005506;472393;24224722;24349164;49046279
Instance-20-10-34-1;1;1;"	";543;543;-1;38;94,52618957;38,38004494;40,60255165;319500;14716139;14801878;29837517;"	";543;543;-1;38;266,0621128;101,7275774;38,23452215;436428;21864990;21980845;44282263
