sep=;
Instance;solved;groundtime;runtime;solcost;numexecs;windowsize
brc202d-90-5;1;189.81085395812988;401.27162051200867;11368;44;12
brc202d-90-6;1;126.09571385383606;273.6314115524292;11253;30;12
brc202d-90-7;1;154.86229014396667;332.2012393474579;11498;37;12
brc202d-90-8;1;136.7512240409851;292.7191617488861;11268;33;12
brc202d-90-9;1;140.42202138900757;299.9118070602417;12066;33;12
brc202d-100-0;1;165.16691946983337;355.00877690315247;13911;35;12
brc202d-100-1;1;153.1958408355713;330.3598461151123;13876;33;12
brc202d-100-2;1;148.082515001297;318.7786297798157;12655;32;12
brc202d-100-3;1;191.23738050460815;404.00372552871704;13873;41;12
brc202d-100-4;1;183.63687205314636;390.11227440834045;13553;40;12
brc202d-100-5;1;179.81212496757507;387.7000641822815;15177;40;12
brc202d-100-6;1;145.27043533325195;311.65296268463135;13253;31;12
brc202d-100-7;1;156.86163878440857;335.9570050239563;12424;35;12
brc202d-100-8;1;173.0893270969391;369.94687604904175;13648;37;12
brc202d-100-9;1;156.91362047195435;339.8617260456085;12306;34;12
brc202d-110-0;1;200.0654957294464;426.21745347976685;15593;40;12
brc202d-110-1;1;136.03546118736267;298.01242899894714;12443;27;12
brc202d-110-2;1;177.59085416793823;379.3388020992279;13466;34;12
brc202d-110-3;1;161.89599061012268;350.21133852005005;13083;32;12
brc202d-110-4;1;185.22535109519958;398.71245884895325;14496;37;12
brc202d-110-5;1;152.87294745445251;332.6210970878601;13530;30;12
brc202d-110-6;1;214.70370292663574;455.47687339782715;13577;43;12
brc202d-110-7;1;180.44891810417175;385.59675693511963;12793;36;12
brc202d-110-8;1;171.79174757003784;367.70661067962646;12955;34;12
brc202d-110-9;1;203.5783429145813;435.6713626384735;15239;40;12
brc202d-120-0;1;194.24440002441406;422.71360063552856;14963;37;12
brc202d-120-1;1;254.56665086746216;534.9627509117126;14563;47;12
brc202d-120-2;1;216.19920921325684;461.7838180065155;15278;41;12
brc202d-120-3;1;180.55987882614136;389.81737542152405;14935;33;12
brc202d-120-4;1;167.49315738677979;362.8871922492981;14692;31;12
brc202d-120-5;1;197.19843316078186;428.00986671447754;16899;37;12
brc202d-120-6;1;172.7334442138672;372.72896552085876;14250;32;12
brc202d-120-7;1;186.14305567741394;400.2469561100006;15430;35;12
brc202d-120-9;1;193.5736243724823;417.1724362373352;15819;37;12
